id,title,date,genres,keyword1,keyword2,keyword3,keyword4,keyword5,link,profile
682,"[솔루션데스크] 2023-2학기 솔루션장학 신청안내(배려장학 ~9/15, 슬기로운 휴학생활 장학 ~9/22)",2023-08-29,장학,학년,솔루션,장학,신청,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=1&mode=view&idx=93133,
683,2023년 9-10월 장학금 지급일정 안내,2023-09-19,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93585,
684,2023-2학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-09-15,장학,합격자,안내,문자,미수,신시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93369,
685,2023학년도 2학기 한국장학재단 교내 국가근로 합격자발표 및 유의사항 안내,2023-08-23,장학,학년,학기,한국,장학재단,교내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93103,
686,"★중요★ 2023학년도 2학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-07-05,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92837,
687,★중요★ 2023학년도 2학기 농촌출신대학생 학자금융자(무이자) 지원 안내,2023-07-05,장학,사업,개요,지원,목적,농어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92833,
688,2023년 (재)인천인재평생교육진흥원 하반기 장학생 선발 안내,2023-08-28,장학,인천,인재,평생교육,흥원,인천,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93116,
689,2023 (재)고연장학재단 장학생 선발 안내,2023-08-23,장학,지원,대상,부산,경남,지역,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93105,
690,2023년 부산광역시 학자금대출 이자지원 안내,2023-08-17,장학,신청,기간,신청,자격,자격,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93073,
691,2023학년도 2학기 교내근로(등록휴학생) 근로장학생 모집 안내(일부부서 기간연장: ~9/15),2023-08-17,장학,학년,학기,등록,휴학생,학년,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93072,
692,2023학년도 2학기 보훈장학금 신청 안내(신규 국가유공자 본인 또는 자녀),2023-08-16,장학,신청,대상,신규,국가,유공,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93058,
693,"2023학년도 2학기 교육·교역자, 형제·자매, 한마음장학금 온라인 신청 안내(9/1~9/15)",2023-08-16,장학,신청,경우,첨부파일,제목,한글,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93057,
694,★중요★ 2023-2학기 국가근로장학금 2차 신청 안내(8/17-9/14),2023-08-14,장학,계방,학교,외국,근로,대학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93036,
695,★중요★ 2023-2학기 국가장학금 2차 신청 안내(8/17~9/14),2023-08-14,장학,신청,기간,주말,공휴일,포함,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93034,
696,2023학년도 2학기 교내 국가근로 희망근로지 신청 안내,2023-08-08,장학,학년,학기,교내,국가,근로,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=93001,
697,2023년 부산지역인재 장학금 상반기 지원 신청 공고,2023-07-28,장학,부산광역시,부산,테크노,파크,부산,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92986,
698,2023년 상반기 인천광역시 학자금 대출 이자지원 안내,2023-07-24,장학,사업,지원,내용,학기,한국,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92945,
699,2023년 상반기 울산광역시 대학생 학자금대출 이자지원 안내,2023-07-21,장학,지원,대상,공고,기준,본인,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92927,
700,2023년 서울희망대학 진로 장학생 선발 안내,2023-07-15,장학,상세한내용,첨부파일,선발,고문,확인,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92901,
701,2023년 정읍시민장학재단 장학생 선발 안내,2023-07-13,장학,사항,첨부파일,선발,공고,참고,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92893,
702,2023년 상반기 군산시 대학생 학자금 대출 이자지원 안내,2023-07-12,장학,군산시,관내,주소,학생,경제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92880,
703,2023학년도 하계방학 교외근로 프로그램 학생신청 안내[대학 교외기관 매칭](화명중학교 도서실),2023-07-10,장학,한국,장학재단,근로,장학생,방학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92860,
704,2023년 하반기 경기도 대학생 학자금 대출이자 지원 안내,2023-07-05,장학,대학생,대학원생,미취,졸업,수료,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92834,
705,2023학년도 7월 장학금 지급일정 안내,2023-07-04,장학,장학,장학금,지급,일자,인문,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92824,
706,2023학년도 2학기 한국장학재단 푸른등대 기부장학사업 신규장학생 선발안내,2023-06-30,장학,학생,신청,서류,제출,기간,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92818,
707,2023학년도 2학기 장학사정관제 장학생 1차(재학생대상) 선발 안내,2023-06-23,장학,학년,학기,재학생,대상,장학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=2&mode=view&idx=92770,
708,2023년 9-10월 장학금 지급일정 안내,2023-09-19,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=93585,
709,2023-2학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-09-15,장학,합격자,안내,문자,미수,신시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=93369,
710,2023학년도 2학기 한국장학재단 교내 국가근로 합격자발표 및 유의사항 안내,2023-08-23,장학,학년,학기,한국,장학재단,교내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=93103,
711,"★중요★ 2023학년도 2학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-07-05,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92837,
712,★중요★ 2023학년도 2학기 농촌출신대학생 학자금융자(무이자) 지원 안내,2023-07-05,장학,사업,개요,지원,목적,농어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92833,
713,"2023학년도 하계방학 교외국가근로 학생 신청현황(추가모집,기관추가)",2023-06-15,장학,기관,신청,현황,기관,기존,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92714,
714,2023년 (재)논산시장학회 학업장려 장학생 선발 안내,2023-06-15,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92711,
715,2023학년도 하계방학 교외근로 프로그램 학생신청 안내[대학 교외기관 매칭](추가모집마감),2023-06-14,장학,한국,장학재단,근로,장학생,방학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92710,
716,2023학년도 하계방학 교외 및 집중근로프로그램 합격자발표 및 학생 안내자료(교외 정기/추가모집 합격발표 현황 추가),2023-06-12,장학,서류,제출,계절,학기,시간표,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92685,
717,"2023년 2학기 농림축산식품부 대학 장학금 신청 안내(농어촌희망재단, 6/16~7/6)",2023-06-09,장학,서류,제출,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92666,
718,2023년 충청남도 학자금 대출이자 지원 안내,2023-06-09,장학,충청남도,평생교육,인재,진흥,충남,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92657,
719,2023학년도 6월 장학금 지급일정 안내,2023-06-08,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92650,
720,2023-1학기 대학생 청소년교육지원사업 멘토 추가선발 안내(6/8~6/11),2023-06-08,장학,대학생,청소년,교육,지원,장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92645,
721,2023학년도 1학기 국가장학금 2유형(대학연계지원형) 지원계획,2023-06-02,장학,지급,대상,학년,학기,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92620,
722,[솔루션데스크] 2023-1학기 솔루션장학(2차) 신청안내 (학사경고탈출장학~7/2),2023-06-01,장학,학년,솔루션,장학,청안,솔루션,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92609,
723,"2023년 BNK금융그룹희망나눔재단 BNK행복장학금 신청 안내(~6/8, 6/13 최종선발예정)",2023-05-30,장학,오전,문자,미수,신시,탈락,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92601,
724,2023학년도 하계방학 교외국가근로 학생 신청현황(추가신청 및 기관별 현황 추가),2023-05-30,장학,기관,신청,현황,기관,기존,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92592,
725,2023-2 산학협동재단 디딤돌 장학생 선발 안내,2023-05-25,장학,서류,제출,사업,목적,경제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92577,
726,2023학년도 2학기 한국장학재단 학자금대출 사전신청 안내,2023-05-23,장학,사전,신청,일정,오전,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92689,
727,2023학년도 하계방학 교외근로 프로그램 학생신청 안내[대학 교외기관 매칭],2023-05-22,장학,한국,장학재단,근로,장학생,방학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92539,
728,2023학년도 하계방학 집중근로 프로그램 학생신청 안내[한국장학재단 교외기관 매칭],2023-05-19,장학,한국,장학재단,근로,장학생,방학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92527,
729,2023-1학기 International College 일반근로장학생 선발 안내,2023-05-18,장학,학기,근로,장학생,선발,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92512,
730,★중요★ 2023-2학기 국가장학금 1차 신청 안내(5/23~6/22) - 재학생 1차신청 필수,2023-05-18,장학,신청,기간,주말,공휴일,포함,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92503,
731,2023년 상반기 익산시 대학생 학자금 대출이자 지원 신청 공고,2023-05-18,장학,지원,내용,지원,대상,공고,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92501,
732,2023년 상반기 전주시 대학생 학자금 대출이자 지원 신청 공고,2023-05-17,장학,사업,사업,내용,지원,대상,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=3&mode=view&idx=92486,
733,2023년 9-10월 장학금 지급일정 안내,2023-09-19,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=93585,
734,2023-2학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-09-15,장학,합격자,안내,문자,미수,신시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=93369,
735,2023학년도 2학기 한국장학재단 교내 국가근로 합격자발표 및 유의사항 안내,2023-08-23,장학,학년,학기,한국,장학재단,교내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=93103,
736,"★중요★ 2023학년도 2학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-07-05,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92837,
737,★중요★ 2023학년도 2학기 농촌출신대학생 학자금융자(무이자) 지원 안내,2023-07-05,장학,사업,개요,지원,목적,농어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92833,
738,★중요★ 2023-2학기 1차 국가근로장학금 신청 안내(5/23-6/22),2023-05-16,장학,신청,기간,주말,공휴일,포함,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92482,
739,2023년 화성시인재육성재단 주거비지원 장학생 모집 안내,2023-05-12,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92462,
740,2023학년도 한국장학재단 하계방학 교외 국가근로기관 신청 안내★기관담당자★,2023-05-10,장학,학년,한국,장학재단,계방,학교,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92451,
741,2023년 서울장학재단 독립유공자 후손 장학생 선발 안내,2023-05-02,장학,장학금,독립유공자,후손,장학금,선발,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92398,
742,2023학년도 5월 장학금 지급일정 안내,2023-05-02,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92388,
743,(한국장학재단 일반상환학자금대출) 특별상환 유예대출 신청 안내,2023-04-27,장학,특별상,환유,대출,경제,사유,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92374,
744,[솔루션데스크] 2023-1학기 솔루션장학 신청안내[기간연장]- 슬기로운 휴학생활 장학(~5/1),2023-04-24,장학,학년,솔루션,장학,신청,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92333,
745,2023년 강원랜드 멘토링 장학생 모집,2023-04-21,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92322,
746,2023년 서울희망대학 장학금 장학생 선발 안내,2023-04-20,장학,장학금,서울,희망,대학,장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92309,
747,2023년 상반기 (재)울산연구원 장학생 선발 안내,2023-04-19,장학,선발,분야,울산,인재,우수,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92301,
748,2023년 5·18 희망장학생 선발 안내,2023-04-19,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92300,
749,2023년 상반기 강화군 대학생 등록금 지원사업 안내,2023-04-17,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92283,
750,2023학년도 1학기 한국장학재단 푸른등대 삼성기부장학금 대학 추천자 알림,2023-04-17,장학,신청,자수,대학,배정인,장학생,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92279,
751,2023-1학기 국가근로장학금 추가 신청 안내(4/24~5/8),2023-04-14,장학,국가,근로,장학금,일반,유형,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92277,
752,2023년 상반기 해운대구 장학기금 지원 안내,2023-04-11,장학,생활,청소년,의학,신장,도모,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92249,
753,2023년 상반기 (재)세종인재평생교육진흥원 장학생 선발 안내,2023-04-10,장학,신청,기간,선발,분야,세부,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92222,
754,2023학년도 1학기 한국장학재단 푸른등대 삼성기부장학금 신청 안내,2023-04-07,장학,신청,자격,학기,기준,소득,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92214,
755,2023학년도 1학기 한국장학재단 국가우수장학금(이공계) 신청 공고(3학년),2023-04-03,장학,유형,분지,내용,원대,지원기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92174,
756,"[솔루션데스크] 2023-1학기 솔루션장학 신청안내(배려장학 ~4/14, 슬기로운 휴학생활 장학 ~4/21)",2023-04-03,장학,학년,솔루션,장학,신청,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92173,
757,2023학년도 4월 장학금 지급일정 안내,2023-04-03,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=4&mode=view&idx=92168,
758,2023년 9-10월 장학금 지급일정 안내,2023-09-19,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=93585,
759,2023-2학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-09-15,장학,합격자,안내,문자,미수,신시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=93369,
760,2023학년도 2학기 한국장학재단 교내 국가근로 합격자발표 및 유의사항 안내,2023-08-23,장학,학년,학기,한국,장학재단,교내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=93103,
761,"★중요★ 2023학년도 2학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-07-05,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92837,
762,★중요★ 2023학년도 2학기 농촌출신대학생 학자금융자(무이자) 지원 안내,2023-07-05,장학,사업,개요,지원,목적,농어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92833,
763,2023년 (재)수림재단 신규장학생 선발 안내,2023-03-30,장학,지원,자격,학년,학년,학년,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92150,
764,2023-1학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-03-29,장학,서류,제출,계절,학기,시간표,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92149,
765,2023학년도 1학기 2차(복학생대상) 장학사정관제 장학생 선발 안내,2023-03-29,장학,학년,학기,복학생,대상,장학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92148,
766,2023-1 안산시 대학생 본인부담 등록금 반값지원 안내,2023-03-21,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92071,
767,MG희망나눔 청년주거 장학사업 청년 모집 안내,2023-03-21,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92070,
768,"2023학년도 1학기 한국장학재단 인문100년(인문사회계열), 예술체육비전(예체능계열) 장학금 사전 신청 공고(신청기간 연장)",2023-03-21,장학,유형,분지,내용,원대,계속,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92069,
769,2023년도 재단법인 논산시장학회 장학생 선발 안내,2023-03-17,장학,우리,지역,발전,기여,인재,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92042,
770,2023학년도 3월 장학금 지급일정 안내,2023-03-17,장학,장학,장학금,지급,일자,국가,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=92032,
771,2023-1학기 대학생 청소년교육지원사업 멘토 선발안내(구 교·사대생 등 대학생 튜터링 사업),2023-03-14,장학,대학생,청소년,교육,지원,장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91956,
772,2023년도 월곡주얼리장학생 선발 안내,2023-03-13,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91935,
773,2023학년도 1학기 한국장학재단 생활비대출 한도 변경 안내,2023-03-10,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91916,
774,2023-1학기 International College 일반근로장학생 선발 안내,2023-03-07,장학,학기,근로,장학생,선발,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91868,
775,2023년도 1학기 중소기업 취업/창업 연계 장학금(희망사다리) 신규 장학생 신청 안내,2023-03-06,장학,학기,중소기업,취업,창업,장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91856,
776,2023년 한국장학재단 대통령과학장학금 학생 신청 안내,2023-03-06,장학,발전,가능성,이공,미래,인재,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91855,
777,2023학년도 1학기 희망사다리 2유형(고졸후학습자) 장학금 신청안내,2023-03-06,장학,신청,기간,지원,대상,대한민국,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91847,
778,2022년 하반기분 통영시 대학생 학자금 이자 지원 공고,2023-03-03,장학,사업,지원,내용,한국,장학재단,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91845,
779,"2023학년도 1학기 동서미술실기대전, 보훈장학 관련 안내(3/2~3/17)",2023-02-28,장학,학년,도신,입생,아래,해당,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91832,
780,"2023학년도 1학기 교육·교역자, 형제·자매, 한마음장학금 온라인 신청 안내(3/2~3/17)",2023-02-28,장학,신청,경우,첨부파일,제목,한글,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91831,
781,2023년 「우아한 사장님 자녀 장학금 지원」 대학생 장학생 모집 안내(2/27~3/13),2023-02-27,장학,사장,자녀,장학금,지원,경제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91818,
782,2023년도 충청남도인재육성재단 멘토링활동 장학생 선발 안내,2023-02-23,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=5&mode=view&idx=91805,
783,2023년 9-10월 장학금 지급일정 안내,2023-09-19,장학,장학,장학금,지급,일자,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=93585,
784,2023-2학기 대학생 청소년교육지원사업 멘토 합격자발표 및 안내자료,2023-09-15,장학,합격자,안내,문자,미수,신시,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=93369,
785,2023학년도 2학기 한국장학재단 교내 국가근로 합격자발표 및 유의사항 안내,2023-08-23,장학,학년,학기,한국,장학재단,교내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=93103,
786,"★중요★ 2023학년도 2학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-07-05,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=92837,
787,★중요★ 2023학년도 2학기 농촌출신대학생 학자금융자(무이자) 지원 안내,2023-07-05,장학,사업,개요,지원,목적,농어,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=92833,
788,2023년도 충청남도인재육성재단 보금자리 장학생 선발 안내,2023-02-23,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91804,
789,2023년도 충청남도인재육성재단 재능키움 장학생 선발 안내,2023-02-23,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91803,
790,2023년 1학기 농림축산식품부 청년창업농육성장학생 추가모집 안내,2023-02-23,장학,,,,,,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91802,
791,2022학년도 2학기 동서복지장학금 지급안내,2023-02-21,장학,학년,학기,교육부,장사항,국가장학금,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91759,
792,2023학년도 1학기 교내 국가근로 합격자발표 및 학생 안내자료,2023-02-20,장학,계절,학기,시간표,수강,업무,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91758,
793,2023년 협성 드립trip 해외탐방 13기 모집 알림,2023-02-16,장학,협성,문화재단,청년,해외,탐방,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91723,
794,2023-1학기 교내근로(등록휴학생) 봉사장학생 모집 안내(모집종료),2023-02-16,장학,학년,학기,등록,휴학생,학기,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91722,
795,2022학년도 2월 장학금 지급일정 안내,2023-02-16,장학,장학,장학금,지급,일자,국가,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91721,
796,★중요★ 2023-1학기 국가장학금 2차 신청 안내(2/2~3/15),2023-02-01,장학,편입,사항,수업료,포함,입학,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91585,
797,재단법인 플라톤 아카데미 인문 지혜 장학생 판플러스(PAN+) 해외 경험 장학생 모집 안내,2023-01-31,장학,해외,경험,장학생,모집,안내,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91570,
798,2023학년도 1학기 교내 국가근로 희망근로지 사전신청 안내★근로지 현황★,2023-01-31,장학,학년,학기,국가,근로,희망,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91555,
799,2022년 하반기 인천광역시 학자금 대출 이자지원 사업 안내,2023-01-26,장학,사업,지원,내용,학기,한국,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91527,
800,★중요★ 2023-1학기 2차 국가근로장학금 신청 안내(2/2-3/15),2023-01-25,장학,신청,기간,주말,공휴일,포함,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91510,
801,2022년 하반기 군산시 대학생 학자금 대출 이자지원 공고,2023-01-12,장학,군산시,관내,주소,학생,경제,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91413,
802,2023년 한국장학재단 창업지원형 기숙사 입주생 모집 신청 안내(~1/11),2023-01-09,장학,지원,대상,대한민국,국적,소지,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91387,
803,"★중요★ 2023학년도 1학기 한국장학재단 학자금대출(일반상환,취업후상환) 안내",2023-01-04,장학,학자금대출,필독,사항,소득,정보,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91363,
804,2023년 KRX DREAM 대학생 장학생 선발 안내,2023-01-03,장학,국민,행복,재단,한국,거래소,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91356,
805,2022학년도 1월 장학금 지급일정 안내,2023-01-03,장학,장학,장학금,지급,일자,부산,https://www.dongseo.ac.kr/kr/index.php?pCode=MN2000195&pg=6&mode=view&idx=91355,
